supplier_sum,supplier_name,No,Institution_name,Item_desp,Service_desp,Unit_price,Quantity,UOM,Date_order,Order_amount,Date_payments,Payments,pay_num,order_num,Cleaned_name,Cleaned_supplier,CSD_Registration_No
50964214.0,murunwa consulting,36883,DEFENCE,PPE001 Surgical masks for patients,0,12.4,4000000,Each (Box of 50),,"R49,600,000.00",,R0,0,49600000.0,Defence,murunwa consulting,MAAA0011540
50964214.0,murunwa consulting,45511,DEFENCE,PPE001 Surgical masks for patients,0,16.96,60000,Each,6/1/2020,"R44,214.00",12/6/2020,"R44,214",44214,44214.0,Defence,murunwa consulting,MAAA0011540
50679026.05,nkhane projects and supply,7577,GAUTENG - HEALTH,Gown surgical xx-large 140x165cm,0,172.5,750000,Each,24/04/2020,"R129,375,000.00",,R0,0,129375000.0,Gauteng - health,nkhane projects and supply,MAAA0469344
50679026.05,nkhane projects and supply,7582,GAUTENG - HEALTH,Mask face surgical typ1 fluid single use,0,20.77,200000,Other UOM,24/04/2020,"R4,154,000.00",,R0,0,4154000.0,Gauteng - health,nkhane projects and supply,MAAA0469344
50679026.05,nkhane projects and supply,7583,GAUTENG - HEALTH,Mask surgical type N95;1 s,0,74.75,250000,Other UOM,24/04/2020,"R18,687,500.00",,R0,0,18687500.0,Gauteng - health,nkhane projects and supply,MAAA0469344
50679026.05,nkhane projects and supply,43639,GAUTENG - HEALTH,Gown surgical xx-large 140x165cm,0,172.5,750000,Each,4/9/2020,"R129,375,000.00",,"R50,679,026",50679026,129375000.0,Gauteng - health,nkhane projects and supply,MAAA0469344
50679026.05,nkhane projects and supply,43640,GAUTENG - HEALTH,Gown surgical xx-large 140x165cm,0,173,78341,Each,4/9/2020,"R13,552,993.00",,R0,0,13552993.0,Gauteng - health,nkhane projects and supply,MAAA0469344
50679026.05,nkhane projects and supply,43647,GAUTENG - HEALTH,Mask face surgical typ1 fluid single use,0,20.77,1800,Other UOM,4/9/2020,"R37,386.00",,R0,0,37386.0,Gauteng - health,nkhane projects and supply,MAAA0469344
50679026.05,nkhane projects and supply,43648,GAUTENG - HEALTH,Mask face surgical typ1 fluid single use,0,20.77,200000,Other UOM,4/9/2020,"R4,154,000.00",,R0,0,4154000.0,Gauteng - health,nkhane projects and supply,MAAA0469344
50679026.05,nkhane projects and supply,43652,GAUTENG - HEALTH,Mask surgical type N95;1 s,0,74.75,250000,Other UOM,4/9/2020,"R18,687,500.00",,R0,0,18687500.0,Gauteng - health,nkhane projects and supply,MAAA0469344
49600000.0,xhumana trading and business solutions,24984,DEFENCE,PPE001 Surgical masks for patients,0,12.4,4 000 000. 00,Box of 100 gloves,7/7/2020,"R49,600,000.00",8/5/2020,"R49,600,000",49600000,49600000.0,Defence,xhumana business solutions,MAAA0592310
49600000.0,xhumana trading and business solutions,36885,DEFENCE,PPE001 Surgical masks for patients,0,12.4,4000000,Each (Box of 50),,"R49,600,000.00",,R0,0,49600000.0,Defence,xhumana business solutions,MAAA0592310
48249173.25,muster property services (pty),34017,ALL WCG DEPARTMENTS,Other,"Management Fee, Medical Waste, Security, Laundry services, Maintenance, Catering",0,0,Other UOM,,"R6,874,091.19",,"R6,874,091",6874091,6874091.19,All wcg departments,muster property services,MAAA0838368
48249173.25,muster property services (pty),34018,ALL WCG DEPARTMENTS,Other,"Management Fee, Medical Waste, Security, Laundry services, Maintenance, Catering",,as required,Other UOM,,R0.00,,"R3,110,521",3110521,0.0,All wcg departments,muster property services,MAAA0838368
48249173.25,muster property services (pty),35872,WESTERN CAPE - TRANSPORT AND PUBLIC WORKS,Other,"Management Fee, Medical Waste, Security, Laundry services, Maintenance, Catering",0,0,Other UOM,,"R6,874,091.19",,"R6,874,091",6874091,6874091.19,Western cape - transport and public works,muster property services,MAAA0838368
48249173.25,muster property services (pty),35873,WESTERN CAPE - TRANSPORT AND PUBLIC WORKS,Other,"Management Fee, Medical Waste, Security, Laundry services, Maintenance, Catering",,as required,Other UOM,,R0.00,,"R31,390,470",31390470,0.0,Western cape - transport and public works,muster property services,MAAA0838368
47858125.0,psr,43222,SA POLICE SERVICE,PPE001 Surgical masks for patients,0,30,1500000,Box of 50,4/4/2020,"R45,000,000.00",20/04/2020,"R45,000,000",45000000,45000000.0,Sa police service,psr solutions,MAAA0090176
47858125.0,psr solutions,36964,DBSA,PPE002 Surgical masks for healt care workers,0,500,5000,Box of 50,,"R2,500,000.00",,"R2,858,125",2858125,2500000.0,Dbsa,psr solutions,MAAA0090176
46465115.61,ledla structural development,43909,GAUTENG - HEALTH,Dusks mask various sizes 2020 FFP2,0,41,500000,Each,5/4/2020,"R20,500,000.00",,R0,0,20500000.0,Gauteng - health,ledla structural development,MAAA0904545
46465115.61,ledla structural development,43922,GAUTENG - HEALTH,Mask surgical type N95;1 s,0,58,500000,Other UOM,5/4/2020,"R29,000,000.00",,"R46,465,116",46465116,29000000.0,Gauteng - health,ledla structural development,MAAA0904545
46229014.7,bendalo holdings,1612,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",174,Each,30/04/2020,"R417,600.00",5/7/2020,"R417,600",417600,417600.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,7550,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",20,Each,24/04/2020,"R48,000.00",22/05/2020,"R48,000",48000,48000.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,7552,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",205,Each,24/04/2020,"R492,000.00",5/7/2020,"R492,000",492000,492000.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,7554,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",212,Each,24/04/2020,"R508,800.00",5/12/2020,"R508,800",508800,508800.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,7556,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",227,Each,24/04/2020,"R544,800.00",5/7/2020,"R544,800",544800,544800.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,7560,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",252,Each,24/04/2020,"R604,800.00",22/05/2020,"R604,800",604800,604800.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,7561,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",266,Each,24/04/2020,"R638,400.00",5/12/2020,"R638,400",638400,638400.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,7564,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",308,Each,24/04/2020,"R739,200.00",5/12/2020,"R739,200",739200,739200.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,7565,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",338,Each,24/04/2020,"R811,200.00",5/12/2020,"R811,200",811200,811200.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,7571,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",77,Each,24/04/2020,"R184,800.00",5/8/2020,"R184,800",184800,184800.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,9903,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",100,Each,22/04/2020,"R240,000.00",29/05/2020,"R240,000",240000,240000.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,9908,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",144,Each,22/04/2020,"R345,600.00",5/12/2020,"R345,600",345600,345600.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,9909,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",205,Each,22/04/2020,"R492,000.00",6/3/2020,"R492,000",492000,492000.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,9912,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",66,Each,22/04/2020,"R158,400.00",19/05/2020,"R158,400",158400,158400.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,12345,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"4,800.00",1,Each,20/04/2020,"R5,485.08",28/07/2020,"R5,485",5485,5485.08,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,12347,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",105,Each,20/04/2020,"R252,000.00",28/07/2020,"R252,000",252000,252000.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,12348,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",108,Each,20/04/2020,"R259,200.00",15/05/2020,"R259,200",259200,259200.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,12350,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",126.50805,Each,20/04/2020,"R303,619.32",28/07/2020,"R303,619",303619,303619.32,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,12354,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",147,Each,20/04/2020,"R352,800.00",13/05/2020,"R352,800",352800,352800.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,12355,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",152,Each,20/04/2020,"R364,800.00",28/07/2020,"R364,800",364800,364800.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,12356,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",154,Each,20/04/2020,"R369,600.00",13/05/2020,"R369,600",369600,369600.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,12358,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",17,Each,20/04/2020,"R40,800.00",13/05/2020,"R40,800",40800,40800.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,12359,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",193.12875,Each,20/04/2020,"R463,509.00",13/05/2020,"R463,509",463509,463509.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,12360,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",195,Each,20/04/2020,"R534,795.30",28/07/2020,"R534,795",534795,534795.3,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,12362,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",2,Each,20/04/2020,"R5,485.08",28/07/2020,"R5,485",5485,5485.08,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,12363,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",20,Each,20/04/2020,"R48,000.00",6/9/2020,"R48,000",48000,48000.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,12364,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",20,Each,20/04/2020,"R48,000.00",6/12/2020,"R48,000",48000,48000.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,12365,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",22,Each,20/04/2020,"R52,800.00",6/9/2020,"R52,800",52800,52800.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,12366,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",23,Each,20/04/2020,"R55,200.00",6/9/2020,"R55,200",55200,55200.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,12368,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",29,Each,20/04/2020,"R69,600.00",26/05/2020,"R69,600",69600,69600.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,12369,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",36,Each,20/04/2020,"R86,400.00",19/05/2020,"R86,400",86400,86400.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,12370,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",4,Each,20/04/2020,"R10,970.16",13/05/2020,"R10,970",10970,10970.16,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,12371,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",47,Each,20/04/2020,"R112,800.00",13/05/2020,"R112,800",112800,112800.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,12372,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",56,Each,20/04/2020,"R134,400.00",22/05/2020,"R134,400",134400,134400.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,12374,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",65,Each,20/04/2020,"R156,000.00",6/2/2020,"R156,000",156000,156000.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,12375,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"4,800.00",72,Each,20/04/2020,"R345,600.00",19/05/2020,"R345,600",345600,345600.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,12376,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"4,800.00",72,Each,20/04/2020,"R345,600.00",22/05/2020,"R345,600",345600,345600.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,13395,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",153,Each,19/04/2020,"R367,200.00",5/7/2020,"R367,200",367200,367200.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,13396,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",283,Each,19/04/2020,"R679,200.00",5/7/2020,"R679,200",679200,679200.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,14530,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",16,Each,18/04/2020,"R38,400.00",17/06/2020,"R38,400",38400,38400.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,14531,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",263,Each,18/04/2020,"R631,200.00",22/05/2020,"R631,200",631200,631200.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,14533,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",288,Each,18/04/2020,"R691,200.00",5/7/2020,"R691,200",691200,691200.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,14536,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",382,Each,18/04/2020,"R916,800.00",5/7/2020,"R916,800",916800,916800.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,15569,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",100,Each,17/04/2020,"R240,000.00",29/05/2020,"R240,000",240000,240000.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,15572,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",140,Each,17/04/2020,"R336,000.00",23/04/2020,"R336,000",336000,336000.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,15575,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",167,Each,17/04/2020,"R400,800.00",26/05/2020,"R400,800",400800,400800.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,15576,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",2,Each,17/04/2020,"R5,485.08",23/04/2020,"R5,485",5485,5485.08,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,15577,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",200,Each,17/04/2020,"R480,000.00",29/05/2020,"R480,000",480000,480000.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,15578,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",227,Each,17/04/2020,"R544,800.00",19/05/2020,"R544,800",544800,544800.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,15581,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",250,Each,17/04/2020,"R600,000.00",19/05/2020,"R600,000",600000,600000.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,15582,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",250,Each,17/04/2020,"R600,000.00",29/05/2020,"R600,000",600000,600000.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,15584,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",29,Each,17/04/2020,"R69,600.00",5/8/2020,"R69,600",69600,69600.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,15585,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"2,400.00",300,Each,17/04/2020,"R720,000.00",19/05/2020,"R720,000",720000,720000.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,15586,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"4,800.00",300,Each,17/04/2020,"R1,440,000.00",29/05/2020,"R1,440,000",1440000,1440000.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
46229014.7,bendalo holdings,15587,EASTERN CAPE - SOUTH AFRICAN SOCIAL SECURITY AGENCY,Food parcels,0,"4,800.00",350,Each,17/04/2020,"R1,680,000.00",29/05/2020,"R1,680,000",1680000,1680000.0,Eastern cape - south african social security agency,bendalo holdings,MAAA0402644
